,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
138407,192.168.20.132-200.175.2.130-43098-8081-6,200.175.2.130,8081,192.168.20.132,43098,6,31/12/2019 02:03:28 PM,53694,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37.24810966,53694.0,0.0,53694.0,53694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,18.62405483,18.62405483,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138408,192.168.20.131-200.175.2.130-53996-8081-6,192.168.20.131,53996,200.175.2.130,8081,6,31/12/2019 02:03:29 PM,12400,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,26693.54839,645.1612903,1771.428571,2201.839447,6696.0,429.0,10127.0,3375.666667,4948.710270000001,9089.0,429.0,10798.0,3599.333333,2760.859347,6696.0,1395.0,0,0,0,0,128,144,322.5806452,322.5806452,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138409,192.168.20.131-200.175.2.130-53996-8081-6,200.175.2.130,8081,192.168.20.131,53996,6,31/12/2019 02:03:29 PM,49640,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.29008864,49640.0,0.0,49640.0,49640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.14504432,20.14504432,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138410,192.168.20.132-200.175.2.130-43102-8081-6,192.168.20.132,43102,200.175.2.130,8081,6,31/12/2019 02:03:31 PM,22045,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,15014.74257,362.8940803,3149.285714,3663.042165,9752.0,295.0,18645.0,6215.0,10234.69413,18033.0,295.0,11998.0,3999.333333,2485.278321,6811.0,2096.0,0,0,0,0,128,144,181.4470401,181.4470401,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138411,192.168.20.132-200.175.2.130-43102-8081-6,200.175.2.130,8081,192.168.20.132,43102,6,31/12/2019 02:03:31 PM,41658,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,48.00998608,41658.0,0.0,41658.0,41658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,24.00499304,24.00499304,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138412,192.168.20.131-200.175.2.130-54000-8081-6,192.168.20.131,54000,200.175.2.130,8081,6,31/12/2019 02:03:32 PM,20073,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,16489.81219,398.54530960000005,2867.571429,2981.885805,9238.0,322.0,15407.0,5135.666667,8146.013892,14541.0,322.0,17203.0,5734.333333,3313.555844,9238.0,2651.0,0,0,0,0,128,144,199.27265480000003,199.27265480000003,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138413,192.168.20.131-200.175.2.130-54000-8081-6,200.175.2.130,8081,192.168.20.131,54000,6,31/12/2019 02:03:32 PM,48657,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.10405492,48657.0,0.0,48657.0,48657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.55202746,20.55202746,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138414,192.168.20.132-200.175.2.130-43106-8081-6,192.168.20.132,43106,200.175.2.130,8081,6,31/12/2019 02:03:34 PM,14248,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,23231.33071,561.4823133,2035.428571,2118.622812,6472.0,192.0,10889.0,3629.666667,5927.386805,10474.0,192.0,11728.0,3909.333333,2336.310196,6472.0,1898.0,0,0,0,0,128,144,280.7411567,280.7411567,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138415,192.168.20.132-200.175.2.130-43106-8081-6,200.175.2.130,8081,192.168.20.132,43106,6,31/12/2019 02:03:34 PM,54863,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36.45444106,54863.0,0.0,54863.0,54863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,18.22722053,18.22722053,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138416,192.168.20.131-200.175.2.130-54004-8081-6,192.168.20.131,54004,200.175.2.130,8081,6,31/12/2019 02:03:35 PM,10853,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,30498.47968,737.123376,1550.428571,1495.50915,4608.0,153.0,8050.0,2683.333333,4144.2425520000015,7466.0,153.0,8960.0,2986.666667,1422.506708,4608.0,1948.0,0,0,0,0,128,144,368.561688,368.561688,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138417,192.168.20.131-200.175.2.130-54004-8081-6,200.175.2.130,8081,192.168.20.131,54004,6,31/12/2019 02:03:35 PM,52041,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.43123691,52041.0,0.0,52041.0,52041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.21561845,19.21561845,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138418,192.168.20.132-200.175.2.130-43110-8081-6,192.168.20.132,43110,200.175.2.130,8081,6,31/12/2019 02:03:37 PM,9135,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,36234.26382,875.7525999,1305.0,1325.479159,4091.0,131.0,7186.0,2395.333333,3739.845496,6712.0,131.0,7521.0,2507.0,1436.40802,4091.0,1289.0,0,0,0,0,128,144,437.8762999,437.8762999,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138419,192.168.20.132-200.175.2.130-43110-8081-6,200.175.2.130,8081,192.168.20.132,43110,6,31/12/2019 02:03:37 PM,53336,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37.49812509,53336.0,0.0,53336.0,53336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,18.74906255,18.74906255,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138420,192.168.20.131-200.175.2.130-54008-8081-6,192.168.20.131,54008,200.175.2.130,8081,6,31/12/2019 02:03:38 PM,18909,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,17504.89185,423.0789571,2701.285714,2932.866443,8967.0,259.0,14304.0,4768.0,7757.049504,13725.0,259.0,16011.0,5337.0,3315.658456,8967.0,2468.0,0,0,0,0,128,144,211.5394786,211.5394786,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138421,192.168.20.131-200.175.2.130-54008-8081-6,200.175.2.130,8081,192.168.20.131,54008,6,31/12/2019 02:03:38 PM,44235,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,45.21306658,44235.0,0.0,44235.0,44235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22.60653329,22.60653329,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138422,192.168.20.132-200.175.2.130-43114-8081-6,192.168.20.132,43114,200.175.2.130,8081,6,31/12/2019 02:03:40 PM,13105,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,25257.53529,610.4540252,1872.142857,1848.98778,5682.0,200.0,10112.0,3370.666667,5482.23224,9701.0,200.0,10736.0,3578.666667,2002.972125,5682.0,1694.0,0,0,0,0,128,144,305.2270126,305.2270126,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138423,192.168.20.132-200.175.2.130-43114-8081-6,200.175.2.130,8081,192.168.20.132,43114,6,31/12/2019 02:03:40 PM,48405,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.31804566,48405.0,0.0,48405.0,48405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.65902283,20.65902283,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138424,192.168.20.131-200.175.2.130-54012-8081-6,192.168.20.131,54012,200.175.2.130,8081,6,31/12/2019 02:03:41 PM,32999,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,10030.60699,242.4315888,4714.142857,3793.708055,10668.0,155.0,20974.0,6991.333333,10861.85676,19516.0,155.0,30981.0,10327.0,5108.043755,15256.0,5057.0,0,0,0,0,128,144,121.2157944,121.2157944,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138425,192.168.20.131-200.175.2.130-54012-8081-6,200.175.2.130,8081,192.168.20.131,54012,6,31/12/2019 02:03:41 PM,41847,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,47.79315124,41847.0,0.0,41847.0,41847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,23.89657562,23.89657562,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138426,192.168.20.132-200.175.2.130-43118-8081-6,192.168.20.132,43118,200.175.2.130,8081,6,31/12/2019 02:03:43 PM,19122,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,17309.90482,418.3662797,2731.714286,2571.742257,7963.0,254.0,14087.0,4695.666667,7380.203543,13215.0,254.0,16186.0,5395.333333,2331.992782,7963.0,3409.0,0,0,0,0,128,144,209.1831398,209.1831398,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138427,192.168.20.132-200.175.2.130-43118-8081-6,200.175.2.130,8081,192.168.20.132,43118,6,31/12/2019 02:03:43 PM,46343,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43.15646376,46343.0,0.0,46343.0,46343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,21.57823188,21.57823188,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138428,192.168.20.131-200.175.2.130-54016-8081-6,192.168.20.131,54016,200.175.2.130,8081,6,31/12/2019 02:03:44 PM,7950,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,41635.22013,1006.289308,1135.714286,1119.371954,3571.0,254.0,6292.0,2097.333333,2969.583192,5523.0,254.0,6555.0,2185.0,1257.228301,3571.0,1118.0,0,0,0,0,128,144,503.1446541,503.1446541,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138429,192.168.20.131-200.175.2.130-54016-8081-6,200.175.2.130,8081,192.168.20.131,54016,6,31/12/2019 02:03:44 PM,51223,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.04496027,51223.0,0.0,51223.0,51223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.52248014,19.52248014,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138430,192.168.20.132-200.175.2.130-43122-8081-6,192.168.20.132,43122,200.175.2.130,8081,6,31/12/2019 02:03:46 PM,9498,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,34849.44199,842.2825857999999,1356.857143,1469.946986,4575.0,127.0,7308.0,2436.0,3611.601722,6598.0,127.0,8052.0,2684.0,1697.694613,4575.0,1291.0,0,0,0,0,128,144,421.1412929,421.1412929,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138431,192.168.20.132-200.175.2.130-43122-8081-6,200.175.2.130,8081,192.168.20.132,43122,6,31/12/2019 02:03:46 PM,49368,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40.5120726,49368.0,0.0,49368.0,49368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.2560363,20.2560363,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138432,192.168.20.131-200.175.2.130-54020-8081-6,192.168.20.131,54020,200.175.2.130,8081,6,31/12/2019 02:03:47 PM,15330,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,21591.65036,521.8525766,2190.0,3762.680029,10667.0,163.0,12970.0,4323.333333,6922.087137,12314.0,163.0,14116.0,4705.333333,5165.295958,10667.0,1569.0,0,0,0,0,128,144,260.9262883,260.9262883,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138433,192.168.20.131-200.175.2.130-54020-8081-6,200.175.2.130,8081,192.168.20.131,54020,6,31/12/2019 02:03:47 PM,44553,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,44.89035531,44553.0,0.0,44553.0,44553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,22.44517765,22.44517765,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138434,192.168.20.132-200.175.2.130-43126-8081-6,192.168.20.132,43126,200.175.2.130,8081,6,31/12/2019 02:03:49 PM,8630,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,38354.57706,926.9988413,1232.857143,1131.863276,3501.0,127.0,6417.0,2139.0,3458.937987,6133.0,127.0,6965.0,2321.666667,1128.503581,3501.0,1252.0,0,0,0,0,128,144,463.4994206,463.4994206,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138435,192.168.20.132-200.175.2.130-43126-8081-6,200.175.2.130,8081,192.168.20.132,43126,6,31/12/2019 02:03:49 PM,51983,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38.47411654,51983.0,0.0,51983.0,51983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.23705827,19.23705827,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138436,192.168.20.131-200.175.2.130-54024-8081-6,192.168.20.131,54024,200.175.2.130,8081,6,31/12/2019 02:03:50 PM,9626,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,34386.03781,831.0824848999998,1375.142857,1344.069,4103.0,149.0,7486.0,2495.333333,4048.390092,7170.0,149.0,7938.0,2646.0,1369.559418,4103.0,1385.0,0,0,0,0,128,144,415.5412425,415.5412425,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138437,192.168.20.131-200.175.2.130-54024-8081-6,200.175.2.130,8081,192.168.20.131,54024,6,31/12/2019 02:03:50 PM,50678,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.46485655,50678.0,0.0,50678.0,50678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.73242827,19.73242827,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138438,192.168.20.132-200.175.2.130-43130-8081-6,192.168.20.132,43130,200.175.2.130,8081,6,31/12/2019 02:03:52 PM,9451,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,35022.74892,846.4712729,1350.142857,1499.047968,4527.0,106.0,7229.0,2409.666667,3978.814689,7004.0,106.0,7830.0,2610.0,1704.1147260000002,4527.0,1267.0,0,0,0,0,128,144,423.2356364,423.2356364,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138439,192.168.20.132-200.175.2.130-43130-8081-6,200.175.2.130,8081,192.168.20.132,43130,6,31/12/2019 02:03:52 PM,50477,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.62200606,50477.0,0.0,50477.0,50477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,19.81100303,19.81100303,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138440,192.168.20.131-200.175.2.130-54028-8081-6,192.168.20.131,54028,200.175.2.130,8081,6,31/12/2019 02:03:53 PM,13269,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,24945.36137,602.9090361000002,1895.571429,2031.978089,6264.0,210.0,10548.0,3516.0,5455.635893,9813.0,210.0,11045.0,3681.666667,2335.580513,6264.0,1717.0,0,0,0,0,128,144,301.454518,301.454518,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138441,192.168.20.131-200.175.2.130-54028-8081-6,200.175.2.130,8081,192.168.20.131,54028,6,31/12/2019 02:03:53 PM,47682,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.94454931,47682.0,0.0,47682.0,47682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.97227465,20.97227465,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138442,192.168.20.132-200.175.2.130-43134-8081-6,192.168.20.132,43134,200.175.2.130,8081,6,31/12/2019 02:03:55 PM,16060,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,20610.21171,498.132005,2294.285714,2539.003263,7716.0,216.0,11935.0,3978.333333,6442.217812,11417.0,216.0,13725.0,4575.0,2762.124364,7716.0,2525.0,0,0,0,0,128,144,249.0660025,249.0660025,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138443,192.168.20.132-200.175.2.130-43134-8081-6,200.175.2.130,8081,192.168.20.132,43134,6,31/12/2019 02:03:55 PM,48663,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41.09898691,48663.0,0.0,48663.0,48663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,20.54949345,20.54949345,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138444,192.168.20.131-200.175.2.130-54032-8081-6,192.168.20.131,54032,200.175.2.130,8081,6,31/12/2019 02:03:56 PM,13608,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,24323.9271,587.8894767999999,1944.0,2082.8919,5308.0,149.0,11719.0,3906.333333,6481.928828,11391.0,149.0,11823.0,3941.0,2682.040827,6334.0,1042.0,0,0,0,0,128,144,293.94473839999995,293.94473839999995,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138445,192.168.20.131-200.175.2.130-54032-8081-6,200.175.2.130,8081,192.168.20.131,54032,6,31/12/2019 02:03:56 PM,47216,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42.35852253,47216.0,0.0,47216.0,47216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,21.17926127,21.17926127,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
138446,192.168.20.132-200.175.2.130-43138-8081-6,192.168.20.132,43138,200.175.2.130,8081,6,31/12/2019 02:03:58 PM,10065,4,4,203.0,128.0,203,0,50.75,101.5,128,0,32.0,64.0,32886.23944,794.8335817000002,1437.857143,1642.833673,4973.0,133.0,8045.0,2681.666667,4327.246276,7678.0,133.0,8424.0,2808.0,2744.562442000001,5977.0,1197.0,0,0,0,0,128,144,397.4167909,397.4167909,0,203,36.77777778,75.34881847,5677.444444,0,1,0,0,0,0,0,0,1,41.375,50.75,32.0,0,0,0,0,0,0,4,203,4,128,-1,64,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malware Attack
